"Student_ID","Study_Hours_Per_Day","Extracurricular_Hours_Per_Day","Sleep_Hours_Per_Day","Social_Hours_Per_Day","Physical_Activity_Hours_Per_Day","GPA","Stress_Level","college","GPA_Level","Stress_Level2","books_read"
1475,5.4,2.5,9.6,1.3,5.2,2.69,"Low","Humanities","LowGPA","LowModerate",5
1476,8,0.7,8.7,1.8,4.8,3.25,"Moderate","Communication","MediumGPA","LowModerate",6
1477,7.3,2.4,5.9,4.4,4,3.3,"High","Arts & Sciences","MediumGPA","High",5
1478,5.8,2.8,5.6,2.6,7.2,2.62,"High","Education","LowGPA","High",14
1479,6.2,3,6.3,5.3,3.2,2.91,"Moderate","Humanities","MediumGPA","LowModerate",7
1480,8.1,0.4,7,4.3,4.2,3.24,"High","Communication","MediumGPA","High",7
1481,8.3,2.5,6.4,2.3,4.5,3.31,"High","Arts & Sciences","MediumGPA","High",6
1482,7.5,2.8,6.2,1.9,5.6,3.02,"Moderate","Medicine","MediumGPA","LowModerate",2
1483,6.7,0.1,6.7,4.8,5.7,3.01,"Moderate","Medicine","MediumGPA","LowModerate",7
1484,7.3,0.1,9.4,0.1,7.1,3.29,"Moderate","Arts & Sciences","MediumGPA","LowModerate",7
1485,9.7,2,6.7,5.2,0.4,3.47,"High","Communication","HighGPA","High",11
1486,7.7,0.9,7.1,3.9,4.4,3.08,"Moderate","Education","MediumGPA","LowModerate",2
1487,8.6,0,9.7,0.9,4.8,3.14,"High","Communication","MediumGPA","High",6
1488,5.2,0.5,9.9,1.9,6.5,2.61,"Low","Arts & Sciences","LowGPA","LowModerate",4
1489,5.6,0.4,8.6,5.1,4.3,2.81,"Low","Medicine","LowGPA","LowModerate",5
1490,6.1,2.1,6.3,5.6,3.9,2.73,"Moderate","Communication","LowGPA","LowModerate",7
1491,9.5,2.3,6.8,2.1,3.3,3.74,"High","Humanities","HighGPA","High",1
1492,7.3,3.4,9.7,1.2,2.4,2.97,"Moderate","Humanities","MediumGPA","LowModerate",1
1493,7.8,0.4,6,2.5,7.3,3.24,"Moderate","Arts & Sciences","MediumGPA","LowModerate",12
1494,5.8,1.8,8,4.2,4.2,2.82,"Low","Communication","LowGPA","LowModerate",7
1495,6.9,3.5,7.8,2.5,3.3,3.02,"Moderate","Humanities","MediumGPA","LowModerate",4
1496,9.1,2.5,9.2,1.6,1.6,3.22,"High","Education","MediumGPA","High",7
1497,5.6,0.1,6.5,4.2,7.6,2.71,"Low","Medicine","LowGPA","LowModerate",11
1498,7.5,1.7,7.1,1.4,6.3,3.32,"Moderate","Arts & Sciences","MediumGPA","LowModerate",3
1499,5.7,0.8,5.3,1.2,11,2.74,"High","Communication","LowGPA","High",6
1500,6.8,0,9.2,0.2,7.8,2.8,"Moderate","Humanities","LowGPA","LowModerate",4
1501,9.7,3.6,7.7,1.6,1.4,3.22,"High","Education","MediumGPA","High",9
1502,8.2,0.2,5.3,2.7,7.6,3.55,"High","Medicine","HighGPA","High",11
1503,7.7,3.6,5.5,4.9,2.3,3.06,"High","Education","MediumGPA","High",5
1504,6.6,1.6,5.8,3,7,2.73,"High","Humanities","LowGPA","High",3
1505,9,1.8,7.5,4.8,0.9,3.33,"High","Arts & Sciences","MediumGPA","High",6
1506,6.3,3.5,7.9,1.3,5,3.32,"Moderate","Humanities","MediumGPA","LowModerate",5
1507,6.3,3.2,5.2,6,3.3,3,"High","Arts & Sciences","MediumGPA","High",5
1508,7,2,9.4,2.3,3.3,2.98,"Moderate","Humanities","MediumGPA","LowModerate",4
1509,7.7,0.2,5,1.5,9.6,3,"High","Arts & Sciences","MediumGPA","High",4
1510,5.6,1.6,8.2,4.3,4.3,2.91,"Low","Education","MediumGPA","LowModerate",5
1511,5.9,0.3,9.7,1.6,6.5,2.76,"Low","Arts & Sciences","LowGPA","LowModerate",5
1512,9.1,3.1,8,1.3,2.5,3.46,"High","Communication","HighGPA","High",9
1513,6.3,0.5,7.5,3.5,6.2,2.87,"Moderate","Education","LowGPA","LowModerate",7
1514,6.8,2.6,9.5,0.8,4.3,2.58,"Moderate","Communication","LowGPA","LowModerate",3
1515,6.9,0.6,8.1,4.4,4,3,"Moderate","Medicine","MediumGPA","LowModerate",4
1516,9.8,0.3,8,0.3,5.6,3.53,"High","Education","HighGPA","High",4
1517,9.5,2.1,8.3,3.4,0.7,3.35,"High","Communication","HighGPA","High",1
1518,5.6,1.9,8,0.2,8.3,2.99,"Low","Education","MediumGPA","LowModerate",4
1519,6.4,0.1,7.1,5.4,5,2.72,"Moderate","Education","LowGPA","LowModerate",4
1520,9.6,3,8.7,1.9,0.8,3.45,"High","Humanities","HighGPA","High",3
1521,6,0.8,8.4,1.3,7.5,3.19,"Moderate","Arts & Sciences","MediumGPA","LowModerate",6
1522,8.9,1.8,9,3.6,0.7,3.27,"High","Arts & Sciences","MediumGPA","High",1
1523,8.3,0.9,6.4,1.9,6.5,3.18,"High","Humanities","MediumGPA","High",6
1524,6,1.8,9.5,0.6,6.1,2.78,"Moderate","Medicine","LowGPA","LowModerate",4
1525,8.6,2.7,5.5,5.5,1.7,2.9,"High","Medicine","MediumGPA","High",6
1526,8.8,1,8.5,0.2,5.5,3.52,"High","Humanities","HighGPA","High",1
1527,9.2,1.8,8.2,1.1,3.7,3.6,"High","Medicine","HighGPA","High",2
1528,7.4,2.5,7.3,5.4,1.4,3.25,"Moderate","Education","MediumGPA","LowModerate",4
1529,7.5,3.4,9,1.7,2.4,3.03,"Moderate","Communication","MediumGPA","LowModerate",6
1530,9.1,0.9,7.6,4.8,1.6,3.08,"High","Medicine","MediumGPA","High",3
1531,6.8,2.6,6.2,0.7,7.7,3,"Moderate","Arts & Sciences","MediumGPA","LowModerate",7
1532,6.4,3.4,6.7,5.8,1.7,2.98,"Moderate","Communication","MediumGPA","LowModerate",6
1533,9.9,1.1,5.2,4.2,3.6,3.3,"High","Arts & Sciences","MediumGPA","High",8
1534,8.5,0.1,9.4,0.8,5.2,3.25,"High","Arts & Sciences","MediumGPA","High",4
1535,5.6,0.7,9.8,4.2,3.7,2.75,"Low","Medicine","LowGPA","LowModerate",4
1536,6.7,0.9,7.4,3.3,5.7,3.26,"Moderate","Communication","MediumGPA","LowModerate",3
1537,8.2,1,9.7,0.9,4.2,2.81,"High","Communication","LowGPA","High",4
1538,7.2,2.3,7.2,2.5,4.8,3.03,"Moderate","Medicine","MediumGPA","LowModerate",3
1539,8.7,2.7,9.2,0.8,2.6,3.58,"High","Education","HighGPA","High",8
1540,6.8,1.9,6.6,0.9,7.8,3.38,"Moderate","Humanities","HighGPA","LowModerate",5
1541,6.1,0.4,8.4,4,5.1,2.88,"Moderate","Education","LowGPA","LowModerate",2
1542,7.9,3.9,7.7,4.1,0.4,3.4,"Moderate","Medicine","HighGPA","LowModerate",7
1543,5.4,0.8,7.2,3.5,7.1,2.71,"Low","Arts & Sciences","LowGPA","LowModerate",4
1544,9,2.4,6,3,3.6,3.32,"High","Education","MediumGPA","High",5
1545,8.7,3.1,7.5,1.4,3.3,2.99,"High","Medicine","MediumGPA","High",6
1546,8.7,1,5.9,3.2,5.2,3.17,"High","Education","MediumGPA","High",4
1547,6.4,2.5,5.6,3.9,5.6,2.89,"High","Humanities","LowGPA","High",2
1548,8.9,2.4,9.9,1,1.8,3.44,"High","Humanities","HighGPA","High",4
1549,8.4,0.3,7,5.8,2.5,2.9,"High","Arts & Sciences","MediumGPA","High",5
1550,5.6,2.8,8.2,2.2,5.2,2.91,"Low","Humanities","MediumGPA","LowModerate",10
1551,9.8,0.1,6.5,5.5,2.1,3.24,"High","Medicine","MediumGPA","High",10
1552,7.7,3.3,5.5,5.7,1.8,2.99,"High","Education","MediumGPA","High",2
1553,9,0.7,8.6,2.2,3.5,3.62,"High","Education","HighGPA","High",5
1554,9.8,0.5,7.1,2.9,3.7,3.38,"High","Communication","HighGPA","High",4
1555,6.9,1.5,5.3,4.1,6.2,2.77,"High","Arts & Sciences","LowGPA","High",4
1556,9.1,3.2,7.4,1.3,3,3.31,"High","Humanities","MediumGPA","High",4
1557,8.2,1.2,6.2,4.4,4,3.08,"High","Medicine","MediumGPA","High",6
1558,6.2,3.7,7.6,2.2,4.3,2.84,"Moderate","Education","LowGPA","LowModerate",4
1559,9.4,1.6,6.7,1.2,5.1,3.11,"High","Humanities","MediumGPA","High",4
1560,8.4,1.2,7.9,0.4,6.1,3.06,"High","Humanities","MediumGPA","High",11
1561,6,1.6,9.7,2.3,4.4,2.66,"Moderate","Education","LowGPA","LowModerate",7
1562,5.6,0.2,6.5,0.9,10.8,3,"Low","Communication","MediumGPA","LowModerate",4
1563,5.9,3,5.1,3.3,6.7,2.91,"High","Education","MediumGPA","High",7
1564,7.8,1.3,6.5,4.4,4,2.69,"Moderate","Humanities","LowGPA","LowModerate",3
1565,9.4,0.8,5.5,5.4,2.9,3.55,"High","Humanities","HighGPA","High",5
1566,6.8,0.5,7.9,3.2,5.6,2.61,"Moderate","Medicine","LowGPA","LowModerate",3
1567,6,1.8,9,3.5,3.7,2.92,"Moderate","Arts & Sciences","MediumGPA","LowModerate",2
1568,8.5,3.2,8.1,0.6,3.6,3.09,"High","Communication","MediumGPA","High",8
1569,8.6,2.7,5.1,2.5,5.1,3.54,"High","Education","HighGPA","High",2
1570,6.1,2.4,9.6,4.7,1.2,2.67,"Moderate","Education","LowGPA","LowModerate",7
1571,9.6,3.9,5.1,3.4,2,3.65,"High","Education","HighGPA","High",4
1572,6.3,3.9,8.1,4.5,1.2,2.89,"Moderate","Medicine","LowGPA","LowModerate",1
1573,5.4,0.7,8.8,0.1,9,2.57,"Low","Communication","LowGPA","LowModerate",7
1574,8.1,2.8,6.7,0.6,5.8,3.5,"High","Humanities","HighGPA","High",4
1575,5.3,2.4,7.6,4.5,4.2,2.25,"Low","Medicine","LowGPA","LowModerate",1
1576,7,0.1,6.7,5.9,4.3,3.12,"Moderate","Medicine","MediumGPA","LowModerate",6
1577,9.4,1.3,7.9,4.6,0.8,3.34,"High","Medicine","HighGPA","High",1
1578,5.4,2,9.8,4.2,2.6,2.8,"Low","Medicine","LowGPA","LowModerate",4
1579,5.4,0.8,8.9,5,3.9,3.12,"Low","Medicine","MediumGPA","LowModerate",3
1580,5.1,3.3,8.9,1.6,5.1,3.02,"Low","Humanities","MediumGPA","LowModerate",5
1581,8.5,0.9,5.2,1.2,8.2,3.17,"High","Communication","MediumGPA","High",6
1582,7.1,2,7.4,1.6,5.9,2.86,"Moderate","Education","LowGPA","LowModerate",2
1583,5.1,2.4,7,1.8,7.7,2.84,"Low","Medicine","LowGPA","LowModerate",3
1584,9.3,2,5.7,4.2,2.8,3.51,"High","Arts & Sciences","HighGPA","High",2
1585,6,1.8,5.3,5,5.9,2.88,"High","Humanities","LowGPA","High",7
1586,8.7,2.5,9,1.6,2.2,3.53,"High","Education","HighGPA","High",6
1587,8.9,1.8,9.7,1.8,1.8,3.63,"High","Education","HighGPA","High",6
1588,9.1,2.2,5.9,2.8,4,3.33,"High","Humanities","MediumGPA","High",4
1589,9.8,3,9.1,0.1,2,3.9,"High","Arts & Sciences","HighGPA","High",4
1590,9.2,0.2,9.3,2.9,2.4,3.29,"High","Communication","MediumGPA","High",4
1591,6,1.3,6.4,3.2,7.1,2.84,"Moderate","Arts & Sciences","LowGPA","LowModerate",7
1592,6.2,1.8,7.6,4.6,3.8,2.98,"Moderate","Arts & Sciences","MediumGPA","LowModerate",8
1593,7.2,3.2,8.1,0.6,4.9,3.04,"Moderate","Humanities","MediumGPA","LowModerate",6
1594,7,3,7.9,2.3,3.8,2.81,"Moderate","Education","LowGPA","LowModerate",5
1595,5.9,0.9,7.9,2.5,6.8,2.63,"Low","Medicine","LowGPA","LowModerate",4
1596,8.3,3.4,6.3,2.9,3.1,3.26,"High","Communication","MediumGPA","High",2
1597,9.9,1.3,8,0.4,4.4,3.33,"High","Medicine","MediumGPA","High",5
1598,9.8,2.9,8.9,1.7,0.7,3.51,"High","Humanities","HighGPA","High",3
1599,7.9,1.8,9.3,4.8,0.2,3.34,"Moderate","Arts & Sciences","HighGPA","LowModerate",6
1600,7.9,2.2,7.3,1.3,5.3,3.18,"Moderate","Humanities","MediumGPA","LowModerate",4
1601,5,1,7.5,2.3,8.2,2.82,"Low","Arts & Sciences","LowGPA","LowModerate",6
1602,6.8,1.8,5.7,0.3,9.4,3.01,"High","Arts & Sciences","MediumGPA","High",3
1603,8.9,2.3,8.8,0.6,3.4,3.02,"High","Humanities","MediumGPA","High",3
1604,6.1,0,5.7,1.9,10.3,3.01,"High","Arts & Sciences","MediumGPA","High",7
1605,5.6,3.9,6.5,0.8,7.2,2.92,"Low","Education","MediumGPA","LowModerate",7
1606,5.3,3.4,9.8,1.4,4.1,2.53,"Low","Arts & Sciences","LowGPA","LowModerate",2
1607,7.3,0.1,8.2,2.5,5.9,2.92,"Moderate","Humanities","MediumGPA","LowModerate",8
1608,8.3,1.7,5.9,4.1,4,3.11,"High","Medicine","MediumGPA","High",3
1609,7.8,3.4,5.6,4.7,2.5,3.02,"High","Arts & Sciences","MediumGPA","High",5
1610,8.5,1.8,9.7,0.6,3.4,3.34,"High","Arts & Sciences","HighGPA","High",5
1611,8.2,1.5,9.8,1.5,3,3.4,"High","Humanities","HighGPA","High",5
1612,10,1,7.2,3,2.8,3.37,"High","Humanities","HighGPA","High",6
1613,6.5,0.1,6.1,1.7,9.6,2.72,"Moderate","Education","LowGPA","LowModerate",5
1614,9.4,2.8,5.4,3.9,2.5,3.37,"High","Medicine","HighGPA","High",11
1615,8.3,3.8,5,1.5,5.4,3.43,"High","Education","HighGPA","High",10
1616,5.5,2.1,6.2,1.1,9.1,2.98,"Low","Communication","MediumGPA","LowModerate",4
1617,9.1,0.5,7.3,5.6,1.5,3.37,"High","Education","HighGPA","High",5
1618,5.9,1.3,7.1,1.9,7.8,2.91,"Low","Communication","MediumGPA","LowModerate",4
1619,6.4,3.9,5.8,4.4,3.5,2.91,"High","Arts & Sciences","MediumGPA","High",4
1620,5.9,2.6,8.6,4.1,2.8,2.98,"Low","Arts & Sciences","MediumGPA","LowModerate",3
1621,6.6,1,9.8,5.5,1.1,3.23,"Moderate","Arts & Sciences","MediumGPA","LowModerate",0
1622,7.3,1.7,5.8,2.6,6.6,3.07,"High","Education","MediumGPA","High",1
1623,7.7,0.1,7.2,4.7,4.3,3.37,"Moderate","Education","HighGPA","LowModerate",2
1624,9.5,0.1,7.8,4.7,1.9,3.71,"High","Medicine","HighGPA","High",7
1625,7.7,1.3,5.7,5.3,4,3.36,"High","Medicine","HighGPA","High",5
1626,7.9,2.7,9,2.9,1.5,3.17,"Moderate","Medicine","MediumGPA","LowModerate",7
1627,7,2.1,9,2.2,3.7,2.89,"Moderate","Education","LowGPA","LowModerate",5
1628,9.6,0.4,8.2,2.4,3.4,3.4,"High","Arts & Sciences","HighGPA","High",3
1629,7,2.7,5.3,3.6,5.4,3.17,"High","Arts & Sciences","MediumGPA","High",5
1630,5.9,3.6,8.3,5.3,0.9,2.99,"Low","Humanities","MediumGPA","LowModerate",8
1631,7.4,2.2,9.6,4.3,0.5,2.77,"Moderate","Arts & Sciences","LowGPA","LowModerate",7
1632,7,1.6,6.4,1.6,7.4,2.97,"Moderate","Communication","MediumGPA","LowModerate",5
1633,9.3,0.3,8.4,1,5,3.29,"High","Medicine","MediumGPA","High",4
1634,6.3,3.1,9.4,1.2,4,2.91,"Moderate","Communication","MediumGPA","LowModerate",6
1635,7.3,1.9,9.4,4.1,1.3,3.51,"Moderate","Humanities","HighGPA","LowModerate",8
1636,9.2,0,7,5.4,2.4,3.41,"High","Arts & Sciences","HighGPA","High",8
1637,8.7,2.2,7.6,1.9,3.6,3.73,"High","Education","HighGPA","High",3
1638,7.1,2.9,9.3,0.7,4,3.12,"Moderate","Humanities","MediumGPA","LowModerate",3
1639,7.3,1.6,8.4,1.5,5.2,3.27,"Moderate","Medicine","MediumGPA","LowModerate",2
1640,7.1,3.6,10,0.4,2.9,3.13,"Moderate","Arts & Sciences","MediumGPA","LowModerate",7
1641,6.2,3.8,9.8,0.4,3.8,3.17,"Moderate","Medicine","MediumGPA","LowModerate",2
1642,5.1,2.4,6.4,5.2,4.9,2.77,"Low","Medicine","LowGPA","LowModerate",7
1643,6.4,2.7,8.4,1.3,5.2,2.94,"Moderate","Education","MediumGPA","LowModerate",7
1644,6.4,3.2,9,2.5,2.9,2.87,"Moderate","Education","LowGPA","LowModerate",9
1645,8,2.4,9.1,1.9,2.6,3.01,"Moderate","Medicine","MediumGPA","LowModerate",5
1646,7.7,1.8,7.2,0.5,6.8,2.97,"Moderate","Arts & Sciences","MediumGPA","LowModerate",9
1647,8.6,0.9,6,2.5,6,3.38,"High","Humanities","HighGPA","High",7
1648,6.9,1.8,7.7,1.2,6.4,2.75,"Moderate","Communication","LowGPA","LowModerate",8
1649,5.8,3.5,7.2,2.5,5,2.87,"Low","Humanities","LowGPA","LowModerate",4
1650,7.8,2.2,8.5,1,4.5,3.06,"Moderate","Communication","MediumGPA","LowModerate",2
1651,6.3,3.2,9.7,0.7,4.1,2.65,"Moderate","Medicine","LowGPA","LowModerate",4
1652,5.3,1.3,5.7,4.3,7.4,2.79,"High","Medicine","LowGPA","High",6
1653,7.7,0.6,5,4.8,5.9,3.23,"High","Medicine","MediumGPA","High",4
1654,6.7,2.3,6.6,0.5,7.9,2.77,"Moderate","Medicine","LowGPA","LowModerate",4
1655,6.1,0.8,7.1,3.9,6.1,3.4,"Moderate","Communication","HighGPA","LowModerate",1
1656,9.8,2.4,7.4,2.5,1.9,3.56,"High","Communication","HighGPA","High",5
1657,9.6,3.3,6.6,1.1,3.4,3.45,"High","Arts & Sciences","HighGPA","High",2
1658,8.7,2,5.3,4.3,3.7,2.96,"High","Education","MediumGPA","High",8
1659,9,1.2,8.3,2.3,3.2,3.74,"High","Humanities","HighGPA","High",2
1660,9.4,2,6.6,4.5,1.5,3.46,"High","Communication","HighGPA","High",7
1661,6.1,1.6,9.3,4.3,2.7,2.65,"Moderate","Humanities","LowGPA","LowModerate",7
1662,6.8,1.1,5.9,4.5,5.7,2.93,"High","Arts & Sciences","MediumGPA","High",1
1663,6.3,1.8,6.9,5.9,3.1,2.8,"Moderate","Humanities","LowGPA","LowModerate",4
1664,5.4,2.4,8,2.5,5.7,2.77,"Low","Humanities","LowGPA","LowModerate",6
1665,7.2,0.2,7.6,3,6,2.83,"Moderate","Arts & Sciences","LowGPA","LowModerate",7
1666,6.3,0.7,9.8,5.1,2.1,3.03,"Moderate","Medicine","MediumGPA","LowModerate",4
1667,6.2,1.3,6,3,7.5,3.12,"Moderate","Communication","MediumGPA","LowModerate",9
1668,5.8,3.2,9,0.8,5.2,2.88,"Low","Communication","LowGPA","LowModerate",4
1669,7,0.7,6.3,1.6,8.4,2.63,"Moderate","Arts & Sciences","LowGPA","LowModerate",4
1670,9.7,0.5,9.9,0.9,3,3.72,"High","Communication","HighGPA","High",4
1671,8.9,1.4,5.7,5.1,2.9,3.55,"High","Communication","HighGPA","High",5
1672,7.8,1.9,7.5,4.4,2.4,2.91,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1673,5.4,2.7,9.5,0.3,6.1,2.9,"Low","Education","MediumGPA","LowModerate",1
1674,7.2,1.6,5.7,3,6.5,2.94,"High","Education","MediumGPA","High",6
1675,5.6,1.9,8.8,1.5,6.2,2.89,"Low","Medicine","LowGPA","LowModerate",3
1676,8.4,3.4,7.1,3.9,1.2,3.26,"High","Education","MediumGPA","High",6
1677,5.2,0.5,6,2.4,9.9,2.69,"Low","Humanities","LowGPA","LowModerate",5
1678,8.3,2.8,7.9,1.8,3.2,3.44,"High","Arts & Sciences","HighGPA","High",6
1679,7.9,1.4,5.4,6,3.3,3.11,"High","Medicine","MediumGPA","High",6
1680,8.3,1.3,7,1.6,5.8,3.39,"High","Arts & Sciences","HighGPA","High",4
1681,6.7,1.6,8.6,3.1,4,3.54,"Moderate","Communication","HighGPA","LowModerate",3
1682,9.6,0.2,7.9,5.1,1.2,3.46,"High","Communication","HighGPA","High",5
1683,6.2,3.5,5.1,4.4,4.8,2.97,"High","Communication","MediumGPA","High",12
1684,7.2,0.2,9.6,2.8,4.2,3.19,"Moderate","Arts & Sciences","MediumGPA","LowModerate",4
1685,5.1,2.8,7.4,0.7,8,3.15,"Low","Humanities","MediumGPA","LowModerate",4
1686,7.5,3.3,9.3,2.4,1.5,3.36,"Moderate","Humanities","HighGPA","LowModerate",1
1687,5.1,2.8,7.1,3.4,5.6,2.5,"Low","Humanities","LowGPA","LowModerate",5
1688,9.6,0.5,8.4,0,5.5,3.7,"High","Education","HighGPA","High",5
1689,9.6,0.5,5.5,2,6.4,3.19,"High","Medicine","MediumGPA","High",6
1690,7.9,1.8,5.2,1.9,7.2,3.07,"High","Arts & Sciences","MediumGPA","High",9
1691,9.1,2.8,8.6,2.4,1.1,3.24,"High","Medicine","MediumGPA","High",5
1692,6.4,3.3,9.9,2.2,2.2,2.9,"Moderate","Communication","MediumGPA","LowModerate",2
1693,5,0.6,6.6,3.5,8.3,2.89,"Low","Education","LowGPA","LowModerate",3
1694,8.9,3,8,2.6,1.5,3.29,"High","Medicine","MediumGPA","High",8
1695,8.2,2.5,7.8,5.4,0.1,3.4,"High","Arts & Sciences","HighGPA","High",7
1696,9.4,0.9,5.4,2.9,5.4,3.56,"High","Medicine","HighGPA","High",7
1697,7.6,3.3,7.2,3.4,2.5,3.03,"Moderate","Medicine","MediumGPA","LowModerate",9
1698,8.1,3.3,5.8,3.6,3.2,3.22,"High","Humanities","MediumGPA","High",6
1699,8,0.7,5.6,5.9,3.8,2.93,"High","Medicine","MediumGPA","High",5
1700,5.9,2.7,8,3.9,3.5,2.78,"Low","Humanities","LowGPA","LowModerate",3
1701,5.4,3.6,6.9,1.9,6.2,2.35,"Low","Humanities","LowGPA","LowModerate",6
1702,9.3,3.7,6.5,3.9,0.6,3.24,"High","Medicine","MediumGPA","High",2
1703,8.9,3.7,6.2,3,2.2,3.49,"High","Education","HighGPA","High",5
1704,5,2.3,6.7,1.9,8.1,2.64,"Low","Humanities","LowGPA","LowModerate",9
1705,8.2,3.4,8,3.8,0.6,3.26,"High","Medicine","MediumGPA","High",7
1706,7.3,0,7.8,4,4.9,2.75,"Moderate","Humanities","LowGPA","LowModerate",6
1707,8,2.9,7.9,0.3,4.9,3.25,"Moderate","Education","MediumGPA","LowModerate",2
1708,6.4,0.3,7.1,3.3,6.9,2.77,"Moderate","Medicine","LowGPA","LowModerate",5
1709,6.6,2.9,8.2,2,4.3,3.14,"Moderate","Education","MediumGPA","LowModerate",11
1710,8.2,2.2,5.1,4.2,4.3,3.48,"High","Communication","HighGPA","High",5
1711,6.9,3.8,9.1,2.5,1.7,2.88,"Moderate","Medicine","LowGPA","LowModerate",4
1712,6.7,1.9,6.5,3.1,5.8,2.87,"Moderate","Medicine","LowGPA","LowModerate",2
1713,5.8,3.9,5.5,5.6,3.2,2.88,"High","Arts & Sciences","LowGPA","High",2
1714,8.6,1.7,8.2,1.9,3.6,3.46,"High","Medicine","HighGPA","High",8
1715,6.5,2.3,7.5,3.5,4.2,2.8,"Moderate","Medicine","LowGPA","LowModerate",4
1716,5.4,0.2,6.3,0.4,11.7,2.53,"Low","Education","LowGPA","LowModerate",9
1717,5.5,3.3,5.2,4,6,2.95,"High","Medicine","MediumGPA","High",5
1718,7.4,1.2,7.6,2.3,5.5,3.03,"Moderate","Education","MediumGPA","LowModerate",5
1719,7.8,0.5,10,2.4,3.3,3.43,"Moderate","Humanities","HighGPA","LowModerate",9
1720,6.8,3.3,7.3,4.3,2.3,2.83,"Moderate","Communication","LowGPA","LowModerate",2
1721,5.5,3.4,8.7,1.3,5.1,2.74,"Low","Communication","LowGPA","LowModerate",7
1722,9.9,1,7.3,0.2,5.6,3.32,"High","Medicine","MediumGPA","High",4
1723,7,2.3,9.8,2.5,2.4,3.09,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1724,5.2,1.3,7.9,5.7,3.9,3.04,"Low","Education","MediumGPA","LowModerate",4
1725,9.3,0.9,6.1,1.2,6.5,3.29,"High","Education","MediumGPA","High",2
1726,7.5,1.9,6.3,3,5.3,3.4,"Moderate","Arts & Sciences","HighGPA","LowModerate",7
1727,5.2,0.5,9.4,4.5,4.4,2.9,"Low","Education","MediumGPA","LowModerate",3
1728,6.8,3,8.9,4,1.3,2.49,"Moderate","Communication","LowGPA","LowModerate",6
1729,8.6,0.8,6.7,2.8,5.1,3.52,"High","Education","HighGPA","High",4
1730,6.6,0.6,7,5.9,3.9,2.83,"Moderate","Education","LowGPA","LowModerate",3
1731,6.1,2.4,7.2,0.4,7.9,3.29,"Moderate","Education","MediumGPA","LowModerate",12
1732,7.6,3.5,6.4,0.5,6,3.12,"Moderate","Arts & Sciences","MediumGPA","LowModerate",5
1733,9.7,1.5,7.9,3.9,1,3.69,"High","Humanities","HighGPA","High",1
1734,5.7,1.2,5.7,4.9,6.5,2.66,"High","Humanities","LowGPA","High",9
1735,6.1,2.9,9.7,2.8,2.5,2.5,"Moderate","Communication","LowGPA","LowModerate",8
1736,6.6,1.9,8,5.9,1.6,3.41,"Moderate","Humanities","HighGPA","LowModerate",5
1737,9.7,3.4,9.4,0.7,0.8,3.6,"High","Arts & Sciences","HighGPA","High",4
1738,7,3.8,7.1,3.6,2.5,3.11,"Moderate","Medicine","MediumGPA","LowModerate",7
1739,8.5,3.8,6.2,4.1,1.4,2.93,"High","Communication","MediumGPA","High",9
1740,8.9,2.2,8.3,1.5,3.1,3.37,"High","Arts & Sciences","HighGPA","High",7
1741,7.4,2.5,7,1.2,5.9,3.11,"Moderate","Medicine","MediumGPA","LowModerate",3
1742,8.7,1.6,6.8,2.4,4.5,3.42,"High","Medicine","HighGPA","High",10
1743,7,2.2,7.7,3,4.1,3.05,"Moderate","Medicine","MediumGPA","LowModerate",5
1744,5.8,0.5,9.7,3.6,4.4,2.65,"Low","Humanities","LowGPA","LowModerate",0
1745,8.3,1.6,9.5,2.9,1.7,3.12,"High","Humanities","MediumGPA","High",3
1746,9.8,3.3,9.3,0.3,1.3,3.73,"High","Humanities","HighGPA","High",0
1747,6.4,1.1,6.4,5.1,5,2.79,"Moderate","Humanities","LowGPA","LowModerate",7
1748,6.2,3.2,7.8,0,6.8,2.8,"Moderate","Humanities","LowGPA","LowModerate",7
1749,7.1,1.6,5.6,4.1,5.6,3.28,"High","Education","MediumGPA","High",8
1750,8.6,0,9.8,4.6,1,3.48,"High","Arts & Sciences","HighGPA","High",4
1751,9.5,0.1,9.7,3.8,0.9,3.57,"High","Education","HighGPA","High",10
1752,9.7,1.8,8,2.1,2.4,3.82,"High","Education","HighGPA","High",7
1753,9.7,0.3,7.5,4.1,2.4,3.53,"High","Education","HighGPA","High",7
1754,9.5,3.8,5.3,2.2,3.2,3.7,"High","Medicine","HighGPA","High",6
1755,5.1,1.3,7.7,5.5,4.4,2.8,"Low","Communication","LowGPA","LowModerate",9
1756,7.7,1.1,9.5,5.3,0.4,2.99,"Moderate","Medicine","MediumGPA","LowModerate",5
1757,7,3.6,6.9,4.4,2.1,2.84,"Moderate","Arts & Sciences","LowGPA","LowModerate",8
1758,9.6,1.8,8.7,1.4,2.5,3.43,"High","Humanities","HighGPA","High",4
1759,5.1,0.4,7.5,4.1,6.9,3.01,"Low","Arts & Sciences","MediumGPA","LowModerate",5
1760,8.5,2.8,7.5,4.8,0.4,3.06,"High","Education","MediumGPA","High",9
1761,7.4,1.8,6,1.8,7,3.13,"Moderate","Communication","MediumGPA","LowModerate",6
1762,6.2,1.2,8.9,2,5.7,2.85,"Moderate","Humanities","LowGPA","LowModerate",1
1763,6.2,0.7,8.9,0.8,7.4,3.02,"Moderate","Communication","MediumGPA","LowModerate",3
